Unnamed: 0,Year,Datetime,Stage,Stadium,City,Home Team Name,Home Team Goals,Away Team Goals,Away Team Name,Win conditions,Attendance,Half-time Home Goals,Half-time Away Goals,Home Team Initials,Away Team Initials,Score,GoalDifference,HomeWin
595,2002,05 Jun 2002 - 18:00 ,Group D,Suwon World Cup Stadium,Suwon ,USA,3.0,2.0,Portugal, ,37306.0,3.0,1.0,USA,POR,3.0 - 2.0,1.0,True
596,2002,05 Jun 2002 - 20:30 ,Group E,Kashima Stadium,Ibaraki ,Germany,1.0,1.0,"rn"">Republic of Ireland", ,35854.0,1.0,0.0,GER,IRL,1.0 - 1.0,0.0,False
597,2002,06 Jun 2002 - 15:30 ,Group A,Daegu World Cup Stadium,Daegu ,Denmark,1.0,1.0,Senegal, ,43500.0,1.0,0.0,DEN,SEN,1.0 - 1.0,0.0,False
598,2002,06 Jun 2002 - 18:00 ,Group E,Saitama Stadium 2002,Saitama ,Cameroon,1.0,0.0,Saudi Arabia, ,52328.0,0.0,0.0,CMR,KSA,1.0 - 0.0,1.0,True
599,2002,06 Jun 2002 - 20:30 ,Group A,Busan Asiad Main Stadium,Busan ,France,0.0,0.0,Uruguay, ,38289.0,0.0,0.0,FRA,URU,0.0 - 0.0,0.0,False
600,2002,07 Jun 2002 - 15:30 ,Group F,Kobe Wing Stadium,Kobe ,Sweden,2.0,1.0,Nigeria, ,36194.0,1.0,1.0,SWE,NGA,2.0 - 1.0,1.0,True
601,2002,07 Jun 2002 - 20:30 ,Group F,Sapporo Dome,Sapporo ,Argentina,0.0,1.0,England, ,35927.0,0.0,1.0,ARG,ENG,0.0 - 1.0,1.0,False
602,2002,07 June 2002 - 18:00 ,Group B,Jeonju World Cup Stadium,Jeonju ,Spain,3.0,1.0,Paraguay, ,24000.0,0.0,1.0,ESP,PAR,3.0 - 1.0,2.0,True
603,2002,08 Jun 2002 - 15:30 ,Group B,Daegu World Cup Stadium,Daegu ,South Africa,1.0,0.0,Slovenia, ,47226.0,1.0,0.0,RSA,SVN,1.0 - 0.0,1.0,True
604,2002,08 Jun 2002 - 20:30 ,Group C,Jeju World Cup Stadium,Jeju ,Brazil,4.0,0.0,China PR, ,36750.0,3.0,0.0,BRA,CHN,4.0 - 0.0,4.0,True
605,2002,08 June 2002 - 18:00 ,Group G,Kashima Stadium,Ibaraki ,Italy,1.0,2.0,Croatia, ,36472.0,0.0,0.0,ITA,CRO,1.0 - 2.0,1.0,False
606,2002,09 Jun 2002 - 18:00 ,Group C,Incheon Football Stadium,Incheon ,Costa Rica,1.0,1.0,Turkey, ,42299.0,0.0,0.0,CRC,TUR,1.0 - 1.0,0.0,False
607,2002,09 Jun 2002 - 20:30 ,Group H,International Stadium Yokohama,Yokohama ,Japan,1.0,0.0,Russia, ,66108.0,0.0,0.0,JPN,RUS,1.0 - 0.0,1.0,True
608,2002,09 Jun 2002 - 15:30 ,Group G,Miyagi Stadium,Rifu ,Mexico,2.0,1.0,Ecuador, ,45610.0,1.0,1.0,MEX,ECU,2.0 - 1.0,1.0,True
609,2002,10 Jun 2002 - 15:30 ,Group D,Daegu World Cup Stadium,Daegu ,Korea Republic,1.0,1.0,USA, ,60778.0,0.0,1.0,KOR,USA,1.0 - 1.0,0.0,False
610,2002,10 Jun 2002 - 20:30 ,Group D,Jeonju World Cup Stadium,Jeonju ,Portugal,4.0,0.0,Poland, ,31000.0,1.0,0.0,POR,POL,4.0 - 0.0,4.0,True
611,2002,10 Jun 2002 - 18:00 ,Group H,Oita Stadium Big Eye,Oita ,Tunisia,1.0,1.0,Belgium, ,39700.0,1.0,1.0,TUN,BEL,1.0 - 1.0,0.0,False
612,2002,11 Jun 2002 - 15:30 ,Group A,Incheon Football Stadium,Incheon ,Denmark,2.0,0.0,France, ,48100.0,1.0,0.0,DEN,FRA,2.0 - 0.0,2.0,True
613,2002,11 June 2002 - 15:30 ,Group A,Suwon World Cup Stadium,Suwon ,Senegal,3.0,3.0,Uruguay, ,33681.0,3.0,0.0,SEN,URU,3.0 - 3.0,0.0,False
614,2002,11 Jun 2002 - 20:30 ,Group E,International Stadium Yokohama,Yokohama ,Saudi Arabia,0.0,3.0,"rn"">Republic of Ireland", ,65320.0,0.0,1.0,KSA,IRL,0.0 - 3.0,3.0,False
615,2002,11 Jun 2002 - 20:30 ,Group E,Shizuoka Stadium Ecopa,Shizuoka ,Cameroon,0.0,2.0,Germany, ,47085.0,0.0,0.0,CMR,GER,0.0 - 2.0,2.0,False
616,2002,12 Jun 2002 - 15:30 ,Group F,Miyagi Stadium,Rifu ,Sweden,1.0,1.0,Argentina, ,45777.0,0.0,0.0,SWE,ARG,1.0 - 1.0,0.0,False
617,2002,12 Jun 2002 - 15:30 ,Group F,Osaka Nagai Stadium,Osaka ,Nigeria,0.0,0.0,England, ,44864.0,0.0,0.0,NGA,ENG,0.0 - 0.0,0.0,False
618,2002,12 Jun 2002 - 20:30 ,Group B,Jeju World Cup Stadium,Jeju ,Slovenia,1.0,3.0,Paraguay, ,30176.0,1.0,0.0,SVN,PAR,1.0 - 3.0,2.0,False
619,2002,12 Jun 2002 - 20:30 ,Group B,Daejeon World Cup Stadium,Daejeon ,South Africa,2.0,3.0,Spain, ,31024.0,1.0,2.0,RSA,ESP,2.0 - 3.0,1.0,False
620,2002,13 Jun 2002 - 15:30 ,Group C,Suwon World Cup Stadium,Suwon ,Costa Rica,2.0,5.0,Brazil, ,38524.0,1.0,3.0,CRC,BRA,2.0 - 5.0,3.0,False
621,2002,13 Jun 2002 - 15:30 ,Group C,Seoul World Cup Stadium,Seoul ,Turkey,3.0,0.0,China PR, ,43605.0,2.0,0.0,TUR,CHN,3.0 - 0.0,3.0,True
622,2002,13 Jun 2002 - 20:30 ,Group G,International Stadium Yokohama,Yokohama ,Ecuador,1.0,0.0,Croatia, ,65862.0,0.0,0.0,ECU,CRO,1.0 - 0.0,1.0,True
623,2002,13 Jun 2002 - 20:30 ,Group G,Oita Stadium Big Eye,Oita ,Mexico,1.0,1.0,Italy, ,39291.0,1.0,0.0,MEX,ITA,1.0 - 1.0,0.0,False
624,2002,14 Jun 2002 - 15:30 ,Group H,Osaka Nagai Stadium,Osaka ,Tunisia,0.0,2.0,Japan, ,45213.0,0.0,0.0,TUN,JPN,0.0 - 2.0,2.0,False
625,2002,14 Jun 2002 - 20:30 ,Group D,Incheon Football Stadium,Incheon ,Portugal,0.0,1.0,Korea Republic, ,50239.0,0.0,0.0,POR,KOR,0.0 - 1.0,1.0,False
626,2002,14 Jun 2002 - 20:30 ,Group D,Daejeon World Cup Stadium,Daejeon ,Poland,3.0,1.0,USA, ,26482.0,2.0,0.0,POL,USA,3.0 - 1.0,2.0,True
627,2002,14 Jun 2002 - 15:30 ,Group H,Shizuoka Stadium Ecopa,Shizuoka ,Belgium,3.0,2.0,Russia, ,46640.0,1.0,0.0,BEL,RUS,3.0 - 2.0,1.0,True
628,2002,15 Jun 2002 - 20:30 ,Round of 16,Niigata Stadium Big Swan,Niigata ,Denmark,0.0,3.0,England, ,40582.0,0.0,3.0,DEN,ENG,0.0 - 3.0,3.0,False
629,2002,15 Jun 2002 - 15:30 ,Round of 16,Jeju World Cup Stadium,Jeju ,Germany,1.0,0.0,Paraguay, ,25176.0,0.0,0.0,GER,PAR,1.0 - 0.0,1.0,True
630,2002,16 Jun 2002 - 20:30 ,Round of 16,Suwon World Cup Stadium,Suwon ,Spain,1.0,1.0,"rn"">Republic of Ireland",Spain win on penalties (3 - 2) ,38926.0,0.0,0.0,ESP,IRL,1.0 - 1.0,0.0,False
631,2002,16 Jun 2002 - 15:30 ,Round of 16,Oita Stadium Big Eye,Oita ,Sweden,1.0,2.0,Senegal,Win on Golden Goal ,39747.0,0.0,0.0,SWE,SEN,1.0 - 2.0,1.0,False
632,2002,17 Jun 2002 - 20:30 ,Round of 16,Kobe Wing Stadium,Kobe ,Brazil,2.0,0.0,Belgium, ,40440.0,0.0,0.0,BRA,BEL,2.0 - 0.0,2.0,True
633,2002,17 June 2002 - 15:30 ,Round of 16,Jeonju World Cup Stadium,Jeonju ,Mexico,0.0,2.0,USA, ,36380.0,0.0,1.0,MEX,USA,0.0 - 2.0,2.0,False
634,2002,18 Jun 2002 - 15:30 ,Round of 16,Miyagi Stadium,Rifu ,Japan,0.0,1.0,Turkey, ,45666.0,0.0,1.0,JPN,TUR,0.0 - 1.0,1.0,False
635,2002,18 Jun 2002 - 20:30 ,Round of 16,Daejeon World Cup Stadium,Daejeon ,Korea Republic,2.0,1.0,Italy,Win on Golden Goal ,38588.0,0.0,0.0,KOR,ITA,2.0 - 1.0,1.0,True
636,2002,21 Jun 2002 - 15:30 ,Quarter-finals,Shizuoka Stadium Ecopa,Shizuoka ,England,1.0,2.0,Brazil, ,47436.0,1.0,1.0,ENG,BRA,1.0 - 2.0,1.0,False
637,2002,21 Jun 2002 - 20:30 ,Quarter-finals,Munsu Football Stadium,Ulsan ,Germany,1.0,0.0,USA, ,37337.0,1.0,0.0,GER,USA,1.0 - 0.0,1.0,True
638,2002,22 Jun 2002 - 20:30 ,Quarter-finals,Osaka Nagai Stadium,Osaka ,Senegal,0.0,1.0,Turkey,Win on Golden Goal ,44233.0,0.0,0.0,SEN,TUR,0.0 - 1.0,1.0,False
639,2002,22 Jun 2002 - 15:30 ,Quarter-finals,Gwangju World Cup Stadium,Gwangju ,Spain,0.0,0.0,Korea Republic,Korea Republic win on penalties (3 - 5) ,42114.0,0.0,0.0,ESP,KOR,0.0 - 0.0,0.0,False
640,2002,25 Jun 2002 - 20:30 ,Semi-finals,Seoul World Cup Stadium,Seoul ,Germany,1.0,0.0,Korea Republic, ,65256.0,0.0,0.0,GER,KOR,1.0 - 0.0,1.0,True
641,2002,26 Jun 2002 - 20:30 ,Semi-finals,Saitama Stadium 2002,Saitama ,Brazil,1.0,0.0,Turkey, ,61058.0,0.0,0.0,BRA,TUR,1.0 - 0.0,1.0,True
642,2002,29 Jun 2002 - 20:00 ,Third place,Daegu World Cup Stadium,Daegu ,Korea Republic,2.0,3.0,Turkey, ,63483.0,1.0,3.0,KOR,TUR,2.0 - 3.0,1.0,False
643,2002,30 Jun 2002 - 20:00 ,Final,International Stadium Yokohama,Yokohama ,Germany,0.0,2.0,Brazil, ,69029.0,0.0,0.0,GER,BRA,0.0 - 2.0,2.0,False
644,2006,09 Jun 2006 - 18:00 ,Group A,"FIFA World Cup Stadium, Munich",Munich ,Germany,4.0,2.0,Costa Rica, ,66000.0,2.0,1.0,GER,CRC,4.0 - 2.0,2.0,True
645,2006,09 Jun 2006 - 21:00 ,Group A,"FIFA World Cup Stadium, Gelsenkirchen",Gelsenkirchen ,Poland,0.0,2.0,Ecuador, ,52000.0,0.0,1.0,POL,ECU,0.0 - 2.0,2.0,False
646,2006,10 Jun 2006 - 15:00 ,Group B,"FIFA World Cup Stadium, Frankfurt",Frankfurt/Main ,England,1.0,0.0,Paraguay, ,48000.0,1.0,0.0,ENG,PAR,1.0 - 0.0,1.0,True
647,2006,10 Jun 2006 - 18:00 ,Group B,"FIFA World Cup Stadium, Dortmund",Dortmund ,"rn"">Trinidad and Tobago",0.0,0.0,Sweden, ,62959.0,0.0,0.0,TRI,SWE,0.0 - 0.0,0.0,False
648,2006,10 Jun 2006 - 21:00 ,Group C,"FIFA World Cup Stadium, Hamburg",Hamburg ,Argentina,2.0,1.0,C�te d'Ivoire, ,49480.0,2.0,0.0,ARG,CIV,2.0 - 1.0,1.0,True
649,2006,11 Jun 2006 - 15:00 ,Group C,Zentralstadion,Leipzig ,"rn"">Serbia and Montenegro",0.0,1.0,Netherlands, ,43000.0,0.0,1.0,SCG,NED,0.0 - 1.0,1.0,False
650,2006,11 Jun 2006 - 18:00 ,Group D,Franken-Stadion,Nuremberg ,Mexico,3.0,1.0,Iran, ,41000.0,1.0,1.0,MEX,IRN,3.0 - 1.0,2.0,True
651,2006,11 Jun 2006 - 21:00 ,Group D,"FIFA World Cup Stadium, Cologne",Cologne ,Angola,0.0,1.0,Portugal, ,45000.0,0.0,1.0,ANG,POR,0.0 - 1.0,1.0,False
652,2006,12 Jun 2006 - 15:00 ,Group F,Fritz-Walter-Stadion,Kaiserslautern ,Australia,3.0,1.0,Japan, ,46000.0,0.0,1.0,AUS,JPN,3.0 - 1.0,2.0,True
653,2006,12 Jun 2006 - 18:00 ,Group E,"FIFA World Cup Stadium, Gelsenkirchen",Gelsenkirchen ,USA,0.0,3.0,Czech Republic, ,52000.0,0.0,2.0,USA,CZE,0.0 - 3.0,3.0,False
654,2006,12 Jun 2006 - 21:00 ,Group E,"FIFA World Cup Stadium, Hanover",Hanover ,Italy,2.0,0.0,Ghana, ,43000.0,1.0,0.0,ITA,GHA,2.0 - 0.0,2.0,True
655,2006,13 Jun 2006 - 15:00 ,Group G,"FIFA World Cup Stadium, Frankfurt",Frankfurt/Main ,Korea Republic,2.0,1.0,Togo, ,48000.0,0.0,1.0,KOR,TOG,2.0 - 1.0,1.0,True
656,2006,13 Jun 2006 - 18:00 ,Group G,Gottlieb-Daimler-Stadion,Stuttgart ,France,0.0,0.0,Switzerland, ,52000.0,0.0,0.0,FRA,SUI,0.0 - 0.0,0.0,False
657,2006,13 Jun 2006 - 21:00 ,Group F,Olympiastadion,Berlin ,Brazil,1.0,0.0,Croatia, ,72000.0,1.0,0.0,BRA,CRO,1.0 - 0.0,1.0,True
658,2006,14 Jun 2006 - 15:00 ,Group H,Zentralstadion,Leipzig ,Spain,4.0,0.0,Ukraine, ,43000.0,2.0,0.0,ESP,UKR,4.0 - 0.0,4.0,True
659,2006,14 Jun 2006 - 18:00 ,Group H,"FIFA World Cup Stadium, Munich",Munich ,Tunisia,2.0,2.0,Saudi Arabia, ,66000.0,1.0,0.0,TUN,KSA,2.0 - 2.0,0.0,False
660,2006,14 Jun 2006 - 21:00 ,Group A,"FIFA World Cup Stadium, Dortmund",Dortmund ,Germany,1.0,0.0,Poland, ,65000.0,0.0,0.0,GER,POL,1.0 - 0.0,1.0,True
661,2006,15 Jun 2006 - 15:00 ,Group A,"FIFA World Cup Stadium, Hamburg",Hamburg ,Ecuador,3.0,0.0,Costa Rica, ,50000.0,1.0,0.0,ECU,CRC,3.0 - 0.0,3.0,True
662,2006,15 Jun 2006 - 18:00 ,Group B,Franken-Stadion,Nuremberg ,England,2.0,0.0,"rn"">Trinidad and Tobago", ,41000.0,0.0,0.0,ENG,TRI,2.0 - 0.0,2.0,True
663,2006,15 Jun 2006 - 21:00 ,Group B,Olympiastadion,Berlin ,Sweden,1.0,0.0,Paraguay, ,72000.0,0.0,0.0,SWE,PAR,1.0 - 0.0,1.0,True
664,2006,16 Jun 2006 - 15:00 ,Group C,"FIFA World Cup Stadium, Gelsenkirchen",Gelsenkirchen ,Argentina,6.0,0.0,"rn"">Serbia and Montenegro", ,52000.0,3.0,0.0,ARG,SCG,6.0 - 0.0,6.0,True
665,2006,16 Jun 2006 - 18:00 ,Group C,Gottlieb-Daimler-Stadion,Stuttgart ,Netherlands,2.0,1.0,C�te d'Ivoire, ,52000.0,2.0,1.0,NED,CIV,2.0 - 1.0,1.0,True
666,2006,16 Jun 2006 - 21:00 ,Group D,"FIFA World Cup Stadium, Hanover",Hanover ,Mexico,0.0,0.0,Angola, ,43000.0,0.0,0.0,MEX,ANG,0.0 - 0.0,0.0,False
667,2006,17 Jun 2006 - 15:00 ,Group D,"FIFA World Cup Stadium, Frankfurt",Frankfurt/Main ,Portugal,2.0,0.0,IR Iran, ,48000.0,0.0,0.0,POR,IRN,2.0 - 0.0,2.0,True
668,2006,17 Jun 2006 - 18:00 ,Group E,"FIFA World Cup Stadium, Cologne",Cologne ,Czech Republic,0.0,2.0,Ghana, ,45000.0,0.0,1.0,CZE,GHA,0.0 - 2.0,2.0,False
669,2006,17 Jun 2006 - 21:00 ,Group E,Fritz-Walter-Stadion,Kaiserslautern ,Italy,1.0,1.0,USA, ,46000.0,1.0,1.0,ITA,USA,1.0 - 1.0,0.0,False
670,2006,18 Jun 2006 - 15:00 ,Group F,Franken-Stadion,Nuremberg ,Japan,0.0,0.0,Croatia, ,41000.0,0.0,0.0,JPN,CRO,0.0 - 0.0,0.0,False
671,2006,18 Jun 2006 - 18:00 ,Group F,"FIFA World Cup Stadium, Munich",Munich ,Brazil,2.0,0.0,Australia, ,66000.0,0.0,0.0,BRA,AUS,2.0 - 0.0,2.0,True
672,2006,18 Jun 2006 - 21:00 ,Group G,Zentralstadion,Leipzig ,France,1.0,1.0,Korea Republic, ,43000.0,1.0,0.0,FRA,KOR,1.0 - 1.0,0.0,False
673,2006,19 Jun 2006 - 15:00 ,Group G,"FIFA World Cup Stadium, Dortmund",Dortmund ,Togo,0.0,2.0,Switzerland, ,65000.0,0.0,1.0,TOG,SUI,0.0 - 2.0,2.0,False
674,2006,19 Jun 2006 - 18:00 ,Group H,"FIFA World Cup Stadium, Hamburg",Hamburg ,Saudi Arabia,0.0,4.0,Ukraine, ,50000.0,0.0,2.0,KSA,UKR,0.0 - 4.0,4.0,False
675,2006,19 Jun 2006 - 21:00 ,Group H,Gottlieb-Daimler-Stadion,Stuttgart ,Spain,3.0,1.0,Tunisia, ,52000.0,0.0,1.0,ESP,TUN,3.0 - 1.0,2.0,True
676,2006,20 Jun 2006 - 16:00 ,Group A,Olympiastadion,Berlin ,Ecuador,0.0,3.0,Germany, ,72000.0,0.0,2.0,ECU,GER,0.0 - 3.0,3.0,False
677,2006,20 Jun 2006 - 16:00 ,Group A,"FIFA World Cup Stadium, Hanover",Hanover ,Costa Rica,1.0,2.0,Poland, ,43000.0,1.0,1.0,CRC,POL,1.0 - 2.0,1.0,False
678,2006,20 Jun 2006 - 21:00 ,Group B,"FIFA World Cup Stadium, Cologne",Cologne ,Sweden,2.0,2.0,England, ,45000.0,0.0,1.0,SWE,ENG,2.0 - 2.0,0.0,False
679,2006,20 Jun 2006 - 21:00 ,Group B,Fritz-Walter-Stadion,Kaiserslautern ,Paraguay,2.0,0.0,"rn"">Trinidad and Tobago", ,46000.0,1.0,0.0,PAR,TRI,2.0 - 0.0,2.0,True
680,2006,21 Jun 2006 - 16:00 ,Group D,Zentralstadion,Leipzig ,Iran,1.0,1.0,Angola, ,38000.0,0.0,0.0,IRN,ANG,1.0 - 1.0,0.0,False
681,2006,21 Jun 2006 - 16:00 ,Group D,"FIFA World Cup Stadium, Gelsenkirchen",Gelsenkirchen ,Portugal,2.0,1.0,Mexico, ,52000.0,2.0,1.0,POR,MEX,2.0 - 1.0,1.0,True
682,2006,21 Jun 2006 - 21:00 ,Group C,"FIFA World Cup Stadium, Frankfurt",Frankfurt/Main ,Netherlands,0.0,0.0,Argentina, ,48000.0,0.0,0.0,NED,ARG,0.0 - 0.0,0.0,False
683,2006,21 Jun 2006 - 21:00 ,Group C,"FIFA World Cup Stadium, Munich",Munich ,C�te d'Ivoire,3.0,2.0,"rn"">Serbia and Montenegro", ,66000.0,1.0,2.0,CIV,SCG,3.0 - 2.0,1.0,True
684,2006,22 Jun 2006 - 16:00 ,Group E,"FIFA World Cup Stadium, Hamburg",Hamburg ,Czech Republic,0.0,2.0,Italy, ,50000.0,0.0,1.0,CZE,ITA,0.0 - 2.0,2.0,False
685,2006,22 Jun 2006 - 16:00 ,Group E,Franken-Stadion,Nuremberg ,Ghana,2.0,1.0,USA, ,41000.0,2.0,1.0,GHA,USA,2.0 - 1.0,1.0,True
686,2006,22 Jun 2006 - 21:00 ,Group F,"FIFA World Cup Stadium, Dortmund",Dortmund ,Japan,1.0,4.0,Brazil, ,65000.0,1.0,1.0,JPN,BRA,1.0 - 4.0,3.0,False
687,2006,22 Jun 2006 - 21:00 ,Group F,Gottlieb-Daimler-Stadion,Stuttgart ,Croatia,2.0,2.0,Australia, ,52000.0,1.0,1.0,CRO,AUS,2.0 - 2.0,0.0,False
688,2006,23 Jun 2006 - 16:00 ,Group H,Olympiastadion,Berlin ,Ukraine,1.0,0.0,Tunisia, ,72000.0,0.0,0.0,UKR,TUN,1.0 - 0.0,1.0,True
689,2006,23 Jun 2006 - 16:00 ,Group H,Fritz-Walter-Stadion,Kaiserslautern ,Saudi Arabia,0.0,1.0,Spain, ,46000.0,0.0,1.0,KSA,ESP,0.0 - 1.0,1.0,False
690,2006,23 Jun 2006 - 21:00 ,Group G,"FIFA World Cup Stadium, Cologne",Cologne ,Togo,0.0,2.0,France, ,45000.0,0.0,0.0,TOG,FRA,0.0 - 2.0,2.0,False
691,2006,23 Jun 2006 - 21:00 ,Group G,"FIFA World Cup Stadium, Hanover",Hanover ,Switzerland,2.0,0.0,Korea Republic, ,43000.0,1.0,0.0,SUI,KOR,2.0 - 0.0,2.0,True
692,2006,24 Jun 2006 - 17:00 ,Round of 16,"FIFA World Cup Stadium, Munich",Munich ,Germany,2.0,0.0,Sweden, ,66000.0,2.0,0.0,GER,SWE,2.0 - 0.0,2.0,True
693,2006,24 Jun 2006 - 21:00 ,Round of 16,Zentralstadion,Leipzig ,Argentina,2.0,1.0,Mexico,Argentina win after extra time ,43000.0,0.0,0.0,ARG,MEX,2.0 - 1.0,1.0,True
694,2006,25 Jun 2006 - 17:00 ,Round of 16,Gottlieb-Daimler-Stadion,Stuttgart ,England,1.0,0.0,Ecuador, ,52000.0,0.0,0.0,ENG,ECU,1.0 - 0.0,1.0,True
695,2006,25 Jun 2006 - 21:00 ,Round of 16,Franken-Stadion,Nuremberg ,Portugal,1.0,0.0,Netherlands, ,41000.0,1.0,0.0,POR,NED,1.0 - 0.0,1.0,True
696,2006,26 Jun 2006 - 17:00 ,Round of 16,Fritz-Walter-Stadion,Kaiserslautern ,Italy,1.0,0.0,Australia, ,46000.0,0.0,0.0,ITA,AUS,1.0 - 0.0,1.0,True
697,2006,26 Jun 2006 - 21:00 ,Round of 16,"FIFA World Cup Stadium, Cologne",Cologne ,Switzerland,0.0,0.0,Ukraine,Ukraine win on penalties (0 - 3) ,45000.0,0.0,0.0,SUI,UKR,0.0 - 0.0,0.0,False
698,2006,27 Jun 2006 - 17:00 ,Round of 16,"FIFA World Cup Stadium, Dortmund",Dortmund ,Brazil,3.0,0.0,Ghana, ,65000.0,2.0,0.0,BRA,GHA,3.0 - 0.0,3.0,True
699,2006,27 Jun 2006 - 21:00 ,Round of 16,"FIFA World Cup Stadium, Hanover",Hanover ,Spain,1.0,3.0,France, ,43000.0,1.0,1.0,ESP,FRA,1.0 - 3.0,2.0,False
700,2006,30 Jun 2006 - 17:00 ,Quarter-finals,Olympiastadion,Berlin ,Germany,1.0,1.0,Argentina,Germany win on penalties (4 - 2) ,72000.0,0.0,0.0,GER,ARG,1.0 - 1.0,0.0,False
701,2006,30 Jun 2006 - 21:00 ,Quarter-finals,"FIFA World Cup Stadium, Hamburg",Hamburg ,Italy,3.0,0.0,Ukraine, ,50000.0,1.0,0.0,ITA,UKR,3.0 - 0.0,3.0,True
702,2006,01 Jul 2006 - 17:00 ,Quarter-finals,"FIFA World Cup Stadium, Gelsenkirchen",Gelsenkirchen ,England,0.0,0.0,Portugal,Portugal win on penalties (1 - 3) ,52000.0,0.0,0.0,ENG,POR,0.0 - 0.0,0.0,False
703,2006,01 Jul 2006 - 21:00 ,Quarter-finals,"FIFA World Cup Stadium, Frankfurt",Frankfurt/Main ,Brazil,0.0,1.0,France, ,48000.0,0.0,0.0,BRA,FRA,0.0 - 1.0,1.0,False
704,2006,04 Jul 2006 - 21:00 ,Semi-finals,"FIFA World Cup Stadium, Dortmund",Dortmund ,Germany,0.0,2.0,Italy,Italy win after extra time ,65000.0,0.0,0.0,GER,ITA,0.0 - 2.0,2.0,False
705,2006,05 Jul 2006 - 21:00 ,Semi-finals,"FIFA World Cup Stadium, Munich",Munich ,Portugal,0.0,1.0,France, ,66000.0,0.0,1.0,POR,FRA,0.0 - 1.0,1.0,False
706,2006,08 Jul 2006 - 21:00 ,Third place,Gottlieb-Daimler-Stadion,Stuttgart ,Germany,3.0,1.0,Portugal, ,52000.0,0.0,0.0,GER,POR,3.0 - 1.0,2.0,True
707,2006,09 Jul 2006 - 20:00 ,Final,Olympiastadion,Berlin ,Italy,1.0,1.0,France,Italy win on penalties (5 - 3) ,69000.0,0.0,0.0,ITA,FRA,1.0 - 1.0,0.0,False
708,2010,11 Jun 2010 - 16:00 ,Group A,Soccer City Stadium,Johannesburg ,South Africa,1.0,1.0,Mexico, ,84490.0,0.0,0.0,RSA,MEX,1.0 - 1.0,0.0,False
709,2010,11 Jun 2010 - 20:30 ,Group A,Cape Town Stadium,Cape Town ,Uruguay,0.0,0.0,France, ,64100.0,0.0,0.0,URU,FRA,0.0 - 0.0,0.0,False
710,2010,12 Jun 2010 - 13:30 ,Group B,Port Elizabeth Stadium,Nelson Mandela Bay/Port Elizabeth ,Korea Republic,2.0,0.0,Greece, ,31513.0,1.0,0.0,KOR,GRE,2.0 - 0.0,2.0,True
711,2010,12 Jun 2010 - 16:00 ,Group B,Ellis Park Stadium,Johannesburg ,Argentina,1.0,0.0,Nigeria, ,55686.0,1.0,0.0,ARG,NGA,1.0 - 0.0,1.0,True
712,2010,12 Jun 2010 - 20:30 ,Group C,Royal Bafokeng Sports Palace,Phokeng ,England,1.0,1.0,USA, ,38646.0,1.0,1.0,ENG,USA,1.0 - 1.0,0.0,False
713,2010,13 Jun 2010 - 13:30 ,Group C,Peter Mokaba Stadium,Polokwane ,Algeria,0.0,1.0,Slovenia, ,30325.0,0.0,0.0,ALG,SVN,0.0 - 1.0,1.0,False
714,2010,13 Jun 2010 - 16:00 ,Group D,Loftus Versfeld Stadium,Tshwane/Pretoria ,Serbia,0.0,1.0,Ghana, ,38833.0,0.0,0.0,SRB,GHA,0.0 - 1.0,1.0,False
715,2010,13 Jun 2010 - 20:30 ,Group D,Durban Stadium,Durban ,Germany,4.0,0.0,Australia, ,62660.0,2.0,0.0,GER,AUS,4.0 - 0.0,4.0,True
716,2010,14 Jun 2010 - 13:30 ,Group E,Soccer City Stadium,Johannesburg ,Netherlands,2.0,0.0,Denmark, ,83465.0,0.0,0.0,NED,DEN,2.0 - 0.0,2.0,True
717,2010,14 Jun 2010 - 16:00 ,Group E,Free State Stadium,Mangaung/Bloemfontein ,Japan,1.0,0.0,Cameroon, ,30620.0,1.0,0.0,JPN,CMR,1.0 - 0.0,1.0,True
718,2010,14 Jun 2010 - 20:30 ,Group F,Cape Town Stadium,Cape Town ,Italy,1.0,1.0,Paraguay, ,62869.0,0.0,1.0,ITA,PAR,1.0 - 1.0,0.0,False
719,2010,15 Jun 2010 - 13:30 ,Group F,Royal Bafokeng Sports Palace,Phokeng ,New Zealand,1.0,1.0,Slovakia, ,23871.0,0.0,0.0,NZL,SVK,1.0 - 1.0,0.0,False
720,2010,15 Jun 2010 - 16:00 ,Group G,Port Elizabeth Stadium,Nelson Mandela Bay/Port Elizabeth ,C�te d'Ivoire,0.0,0.0,Portugal, ,37034.0,0.0,0.0,CIV,POR,0.0 - 0.0,0.0,False
721,2010,15 Jun 2010 - 20:30 ,Group G,Ellis Park Stadium,Johannesburg ,Brazil,2.0,1.0,Korea DPR, ,54331.0,0.0,0.0,BRA,PRK,2.0 - 1.0,1.0,True
722,2010,16 Jun 2010 - 13:30 ,Group H,Mbombela Stadium,Nelspruit ,Honduras,0.0,1.0,Chile, ,32664.0,0.0,1.0,HON,CHI,0.0 - 1.0,1.0,False
723,2010,16 Jun 2010 - 16:00 ,Group H,Durban Stadium,Durban ,Spain,0.0,1.0,Switzerland, ,62453.0,0.0,0.0,ESP,SUI,0.0 - 1.0,1.0,False
724,2010,16 Jun 2010 - 20:30 ,Group A,Loftus Versfeld Stadium,Tshwane/Pretoria ,South Africa,0.0,3.0,Uruguay, ,42658.0,0.0,1.0,RSA,URU,0.0 - 3.0,3.0,False
